x,y,depth_norm,depth_mm
16,408,0.2381,1904
20,408,0.2310,1848
24,408,0.2248,1798
28,408,0.2207,1765
32,408,0.2182,1745
36,408,0.2172,1737
40,408,0.2195,1756
44,408,0.2231,1784
48,408,0.2238,1790
52,408,0.2247,1797
56,408,0.2268,1814
60,408,0.2281,1824
64,408,0.2300,1840
68,408,0.2330,1864
72,408,0.2369,1895
76,408,0.2396,1917
80,408,0.2420,1935
84,408,0.2441,1952
88,408,0.2487,1989
92,408,0.2519,2015
96,408,0.2594,2075
100,408,0.2658,2126
104,408,0.2806,2244
108,408,0.3152,2521
112,408,0.3452,2761
116,408,0.3700,2960
120,408,0.3825,3060
124,408,0.3941,3153
128,408,0.4072,3257
132,408,0.4206,3364
136,408,0.4364,3491
140,408,0.4539,3631
144,408,0.4716,3773
148,408,0.4888,3910
152,408,0.5122,4097
156,408,0.5362,4289
160,408,0.5513,4410
164,408,0.5630,4503
168,408,0.5721,4576
172,408,0.5799,4639
176,408,0.5883,4706
180,408,0.5957,4765
184,408,0.6015,4812
188,408,0.6074,4859
192,408,0.6127,4901
196,408,0.6191,4952
200,408,0.6267,5013
204,408,0.6345,5076
208,408,0.6421,5137
212,408,0.6491,5192
216,408,0.6547,5237
220,408,0.6607,5285
224,408,0.6675,5340
228,408,0.6731,5384
232,408,0.6786,5428
236,408,0.6848,5478
240,408,0.6907,5525
244,408,0.6955,5563
248,408,0.7006,5605
252,408,0.7056,5644
256,408,0.7103,5682
260,408,0.7146,5716
264,408,0.7185,5748
268,408,0.7217,5773
272,408,0.7251,5801
276,408,0.7295,5836
280,408,0.7345,5876
284,408,0.7391,5912
288,408,0.7438,5950
292,408,0.7490,5991
296,408,0.7531,6024
300,408,0.7569,6055
304,408,0.7611,6089
308,408,0.7655,6124
312,408,0.7686,6148
316,408,0.7712,6169
320,408,0.7740,6192
324,408,0.7762,6209
328,408,0.7774,6219
332,408,0.7789,6231
336,408,0.7804,6243
340,408,0.7811,6248
344,408,0.7806,6244
348,408,0.7786,6229
352,408,0.7773,6218
356,408,0.7755,6203
360,408,0.7724,6179
364,408,0.7682,6145
368,408,0.7638,6110
372,408,0.7593,6074
376,408,0.7542,6033
380,408,0.7488,5990
384,408,0.7430,5944
388,408,0.7372,5897
392,408,0.7287,5829
396,408,0.7202,5761
400,408,0.7116,5692
404,408,0.7028,5622
408,408,0.6942,5553
412,408,0.6856,5484
416,408,0.6760,5407
420,408,0.6655,5324
424,408,0.6552,5241
428,408,0.6446,5156
432,408,0.6330,5064
436,408,0.6211,4969
440,408,0.6101,4880
444,408,0.6003,4802
448,408,0.5910,4728
452,408,0.5830,4663
456,408,0.5751,4600
460,408,0.5669,4535
464,408,0.5586,4468
468,408,0.5504,4403
472,408,0.5422,4337
476,408,0.5334,4267
480,408,0.5232,4185
484,408,0.5120,4095
488,408,0.5009,4007
492,408,0.4888,3910
496,408,0.4772,3817
500,408,0.4659,3726
504,408,0.4547,3637
508,408,0.4443,3554
512,408,0.4369,3495
516,408,0.4290,3432
520,408,0.4214,3370
524,408,0.4142,3313
528,408,0.4062,3249
532,408,0.3953,3162
536,408,0.3849,3079
540,408,0.3743,2994
544,408,0.3649,2919
548,408,0.3571,2856
552,408,0.3489,2790
556,408,0.3415,2732
560,408,0.3348,2678
564,408,0.3293,2634
568,408,0.3240,2592
572,408,0.3206,2564
576,408,0.3169,2535
580,408,0.3136,2508
584,408,0.3107,2485
588,408,0.3076,2460
592,408,0.3047,2437
596,408,0.3018,2414
600,408,0.2974,2378
604,408,0.2926,2340
608,408,0.2896,2316
612,408,0.2884,2307
616,408,0.2878,2302
620,408,0.2868,2294
624,408,0.2851,2281
628,408,0.2888,2310
632,408,0.3109,2487
636,408,0.3599,2879
0,412,0.2477,1981
4,412,0.2441,1952
8,412,0.2369,1894
12,412,0.2357,1885
16,412,0.2346,1876
20,412,0.2282,1825
24,412,0.2232,1785
28,412,0.2189,1751
32,412,0.2168,1734
36,412,0.2163,1730
40,412,0.2181,1744
44,412,0.2207,1765
48,412,0.2209,1767
52,412,0.2216,1772
56,412,0.2233,1786
60,412,0.2246,1796
64,412,0.2266,1812
68,412,0.2300,1839
72,412,0.2342,1873
76,412,0.2372,1897
80,412,0.2402,1921
84,412,0.2436,1948
88,412,0.2491,1993
92,412,0.2541,2032
96,412,0.2615,2091
100,412,0.2676,2140
104,412,0.2806,2244
108,412,0.3149,2519
112,412,0.3533,2826
116,412,0.3838,3070
120,412,0.4009,3207
124,412,0.4122,3297
128,412,0.4270,3415
132,412,0.4425,3540
136,412,0.4602,3681
140,412,0.4788,3830
144,412,0.4971,3976
148,412,0.5158,4126
152,412,0.5374,4299
156,412,0.5536,4428
160,412,0.5649,4519
164,412,0.5734,4587
168,412,0.5810,4647
172,412,0.5875,4699
176,412,0.5945,4756
180,412,0.6015,4811
184,412,0.6077,4861
188,412,0.6138,4910
192,412,0.6194,4955
196,412,0.6260,5008
200,412,0.6331,5064
204,412,0.6404,5123
208,412,0.6473,5178
212,412,0.6543,5234
216,412,0.6603,5282
220,412,0.6663,5330
224,412,0.6727,5381
228,412,0.6782,5425
232,412,0.6838,5470
236,412,0.6895,5516
240,412,0.6951,5560
244,412,0.6998,5598
248,412,0.7049,5638
252,412,0.7097,5677
256,412,0.7143,5714
260,412,0.7182,5745
264,412,0.7217,5773
268,412,0.7245,5795
272,412,0.7276,5820
276,412,0.7317,5853
280,412,0.7362,5889
284,412,0.7401,5920
288,412,0.7444,5955
292,412,0.7491,5993
296,412,0.7529,6022
300,412,0.7562,6049
304,412,0.7601,6080
308,412,0.7640,6111
312,412,0.7665,6132
316,412,0.7686,6148
320,412,0.7709,6166
324,412,0.7727,6181
328,412,0.7734,6186
332,412,0.7747,6197
336,412,0.7760,6207
340,412,0.7765,6211
344,412,0.7758,6206
348,412,0.7743,6194
352,412,0.7731,6184
356,412,0.7712,6169
360,412,0.7682,6145
364,412,0.7643,6114
368,412,0.7600,6080
372,412,0.7556,6044
376,412,0.7507,6005
380,412,0.7462,5969
384,412,0.7416,5933
388,412,0.7364,5890
392,412,0.7287,5829
396,412,0.7209,5767
400,412,0.7128,5702
404,412,0.7042,5633
408,412,0.6956,5564
412,412,0.6871,5497
416,412,0.6778,5422
420,412,0.6674,5339
424,412,0.6565,5252
428,412,0.6455,5163
432,412,0.6338,5070
436,412,0.6220,4976
440,412,0.6108,4886
444,412,0.6012,4809
448,412,0.5923,4738
452,412,0.5845,4675
456,412,0.5767,4613
460,412,0.5687,4549
464,412,0.5605,4483
468,412,0.5524,4419
472,412,0.5439,4350
476,412,0.5351,4280
480,412,0.5253,4202
484,412,0.5142,4113
488,412,0.5036,4028
492,412,0.4922,3937
496,412,0.4810,3848
500,412,0.4694,3755
504,412,0.4580,3663
508,412,0.4475,3579
512,412,0.4398,3518
516,412,0.4318,3454
520,412,0.4248,3398
524,412,0.4185,3347
528,412,0.4112,3289
532,412,0.4011,3209
536,412,0.3903,3122
540,412,0.3801,3040
544,412,0.3708,2966
548,412,0.3631,2904
552,412,0.3550,2839
556,412,0.3478,2782
560,412,0.3409,2727
564,412,0.3347,2677
568,412,0.3293,2634
572,412,0.3259,2607
576,412,0.3224,2579
580,412,0.3192,2553
584,412,0.3165,2532
588,412,0.3133,2506
592,412,0.3113,2490
596,412,0.3081,2464
600,412,0.3033,2426
604,412,0.2979,2383
608,412,0.2943,2354
612,412,0.2929,2343
616,412,0.2927,2341
620,412,0.2919,2335
624,412,0.2906,2324
628,412,0.2940,2351
632,412,0.3168,2534
636,412,0.3665,2931
0,416,0.2456,1965
4,416,0.2425,1940
8,416,0.2355,1883
12,416,0.2343,1874
16,416,0.2323,1858
20,416,0.2279,1823
24,416,0.2247,1797
28,416,0.2221,1776
32,416,0.2206,1764
36,416,0.2197,1757
40,416,0.2203,1762
44,416,0.2208,1766
48,416,0.2199,1759
52,416,0.2193,1754
56,416,0.2201,1761
60,416,0.2210,1768
64,416,0.2225,1780
68,416,0.2261,1809
72,416,0.2304,1842
76,416,0.2345,1876
80,416,0.2390,1912
84,416,0.2442,1953
88,416,0.2506,2004
92,416,0.2580,2064
96,416,0.2654,2123
100,416,0.2731,2184
104,416,0.2872,2297
108,416,0.3132,2505
112,416,0.3625,2900
116,416,0.3984,3186
120,416,0.4232,3385
124,416,0.4393,3514
128,416,0.4536,3628
132,416,0.4710,3767
136,416,0.4888,3910
140,416,0.5093,4074
144,416,0.5287,4229
148,416,0.5424,4339
152,416,0.5565,4452
156,416,0.5687,4549
160,416,0.5773,4618
164,416,0.5839,4670
168,416,0.5902,4721
172,416,0.5956,4764
176,416,0.6016,4812
180,416,0.6080,4863
184,416,0.6139,4911
188,416,0.6201,4961
192,416,0.6259,5007
196,416,0.6321,5057
200,416,0.6383,5106
204,416,0.6446,5157
208,416,0.6507,5205
212,416,0.6577,5261
216,416,0.6640,5312
220,416,0.6700,5359
224,416,0.6759,5407
228,416,0.6814,5450
232,416,0.6867,5493
236,416,0.6923,5538
240,416,0.6977,5581
244,416,0.7026,5621
248,416,0.7077,5661
252,416,0.7126,5700
256,416,0.7171,5736
260,416,0.7208,5766
264,416,0.7239,5791
268,416,0.7263,5810
272,416,0.7292,5833
276,416,0.7331,5864
280,416,0.7374,5899
284,416,0.7411,5929
288,416,0.7454,5963
292,416,0.7501,6001
296,416,0.7539,6031
300,416,0.7574,6059
304,416,0.7615,6092
308,416,0.7653,6122
312,416,0.7676,6140
316,416,0.7695,6156
320,416,0.7716,6172
324,416,0.7731,6184
328,416,0.7732,6185
332,416,0.7742,6193
336,416,0.7752,6201
340,416,0.7753,6202
344,416,0.7744,6194
348,416,0.7730,6183
352,416,0.7717,6173
356,416,0.7702,6161
360,416,0.7677,6141
364,416,0.7646,6116
368,416,0.7609,6086
372,416,0.7570,6056
376,416,0.7519,6015
380,416,0.7472,5977
384,416,0.7427,5941
388,416,0.7376,5900
392,416,0.7307,5845
396,416,0.7239,5790
400,416,0.7165,5732
404,416,0.7083,5666
408,416,0.7001,5600
412,416,0.6919,5535
416,416,0.6829,5462
420,416,0.6724,5379
424,416,0.6612,5289
428,416,0.6499,5199
432,416,0.6383,5106
436,416,0.6266,5013
440,416,0.6147,4917
444,416,0.6048,4838
448,416,0.5957,4765
452,416,0.5878,4702
456,416,0.5799,4638
460,416,0.5718,4574
464,416,0.5636,4508
468,416,0.5554,4443
472,416,0.5466,4372
476,416,0.5377,4301
480,416,0.5279,4222
484,416,0.5165,4132
488,416,0.5058,4046
492,416,0.4948,3958
496,416,0.4839,3871
500,416,0.4722,3777
504,416,0.4604,3683
508,416,0.4500,3599
512,416,0.4424,3539
516,416,0.4346,3476
520,416,0.4280,3423
524,416,0.4224,3379
528,416,0.4158,3326
532,416,0.4070,3255
536,416,0.3969,3175
540,416,0.3868,3094
544,416,0.3770,3016
548,416,0.3689,2951
552,416,0.3609,2887
556,416,0.3540,2831
560,416,0.3475,2779
564,416,0.3415,2732
568,416,0.3363,2690
572,416,0.3328,2662
576,416,0.3292,2633
580,416,0.3257,2605
584,416,0.3233,2586
588,416,0.3206,2564
592,416,0.3177,2541
596,416,0.3138,2510
600,416,0.3091,2472
604,416,0.3039,2431
608,416,0.2999,2399
612,416,0.2985,2387
616,416,0.2981,2385
620,416,0.2976,2380
624,416,0.2973,2378
628,416,0.3016,2413
632,416,0.3237,2589
636,416,0.3733,2986
0,420,0.2423,1938
4,420,0.2401,1920
8,420,0.2345,1875
12,420,0.2323,1858
16,420,0.2310,1848
20,420,0.2289,1830
24,420,0.2272,1817
28,420,0.2255,1803
32,420,0.2246,1796
36,420,0.2234,1787
40,420,0.2221,1776
44,420,0.2207,1765
48,420,0.2190,1752
52,420,0.2162,1729
56,420,0.2156,1724
60,420,0.2174,1738
64,420,0.2183,1746
68,420,0.2217,1773
72,420,0.2265,1811
76,420,0.2321,1856
80,420,0.2388,1910
84,420,0.2464,1971
88,420,0.2548,2038
92,420,0.2637,2109
96,420,0.2728,2182
100,420,0.2840,2272
104,420,0.3008,2406
108,420,0.3238,2590
112,420,0.3700,2959
116,420,0.4044,3235
120,420,0.4399,3519
124,420,0.4658,3726
128,420,0.4860,3888
132,420,0.5045,4035
136,420,0.5206,4165
140,420,0.5360,4287
144,420,0.5490,4391
148,420,0.5602,4481
152,420,0.5713,4570
156,420,0.5810,4647
160,420,0.5880,4703
164,420,0.5929,4743
168,420,0.5982,4785
172,420,0.6033,4826
176,420,0.6091,4872
180,420,0.6153,4922
184,420,0.6213,4970
188,420,0.6272,5017
192,420,0.6328,5062
196,420,0.6388,5110
200,420,0.6446,5157
204,420,0.6505,5204
208,420,0.6558,5246
212,420,0.6627,5301
216,420,0.6687,5349
220,420,0.6745,5395
224,420,0.6801,5441
228,420,0.6855,5484
232,420,0.6909,5527
236,420,0.6966,5572
240,420,0.7020,5615
244,420,0.7068,5654
248,420,0.7119,5694
252,420,0.7167,5733
256,420,0.7211,5768
260,420,0.7246,5796
264,420,0.7276,5820
268,420,0.7297,5837
272,420,0.7323,5858
276,420,0.7359,5887
280,420,0.7398,5918
284,420,0.7432,5945
288,420,0.7473,5978
292,420,0.7518,6014
296,420,0.7553,6042
300,420,0.7590,6071
304,420,0.7630,6103
308,420,0.7665,6131
312,420,0.7686,6148
316,420,0.7705,6163
320,420,0.7723,6178
324,420,0.7734,6187
328,420,0.7732,6185
332,420,0.7739,6190
336,420,0.7746,6196
340,420,0.7746,6196
344,420,0.7736,6188
348,420,0.7717,6173
352,420,0.7703,6162
356,420,0.7692,6153
360,420,0.7672,6137
364,420,0.7647,6117
368,420,0.7617,6093
372,420,0.7585,6068
376,420,0.7539,6031
380,420,0.7491,5992
384,420,0.7449,5958
388,420,0.7399,5919
392,420,0.7334,5867
396,420,0.7271,5817
400,420,0.7206,5764
404,420,0.7129,5702
408,420,0.7050,5639
412,420,0.6967,5573
416,420,0.6877,5501
420,420,0.6776,5420
424,420,0.6665,5332
428,420,0.6553,5242
432,420,0.6434,5147
436,420,0.6317,5053
440,420,0.6194,4955
444,420,0.6088,4870
448,420,0.5996,4796
452,420,0.5915,4732
456,420,0.5834,4666
460,420,0.5751,4600
464,420,0.5667,4533
468,420,0.5583,4466
472,420,0.5498,4398
476,420,0.5410,4328
480,420,0.5314,4251
484,420,0.5200,4159
488,420,0.5092,4073
492,420,0.4983,3986
496,420,0.4877,3901
500,420,0.4759,3807
504,420,0.4624,3698
508,420,0.4533,3626
512,420,0.4461,3568
516,420,0.4388,3510
520,420,0.4321,3457
524,420,0.4271,3416
528,420,0.4211,3368
532,420,0.4137,3309
536,420,0.4053,3242
540,420,0.3949,3158
544,420,0.3842,3073
548,420,0.3751,3001
552,420,0.3668,2934
556,420,0.3602,2881
560,420,0.3541,2832
564,420,0.3485,2788
568,420,0.3436,2748
572,420,0.3400,2720
576,420,0.3360,2688
580,420,0.3325,2659
584,420,0.3299,2638
588,420,0.3271,2616
592,420,0.3240,2591
596,420,0.3202,2561
600,420,0.3158,2526
604,420,0.3112,2489
608,420,0.3076,2460
612,420,0.3062,2449
616,420,0.3057,2445
620,420,0.3052,2441
624,420,0.3051,2440
628,420,0.3100,2479
632,420,0.3304,2643
636,420,0.3803,3042
0,424,0.2351,1880
4,424,0.2328,1862
8,424,0.2308,1846
12,424,0.2308,1846
16,424,0.2319,1854
20,424,0.2314,1851
24,424,0.2302,1841
28,424,0.2292,1833
32,424,0.2288,1830
36,424,0.2272,1817
40,424,0.2250,1800
44,424,0.2219,1775
48,424,0.2180,1743
52,424,0.2116,1692
56,424,0.2099,1679
60,424,0.2130,1703
64,424,0.2146,1717
68,424,0.2181,1745
72,424,0.2232,1785
76,424,0.2301,1840
80,424,0.2391,1912
84,424,0.2492,1993
88,424,0.2599,2079
92,424,0.2727,2181
96,424,0.2869,2295
100,424,0.3009,2407
104,424,0.3172,2537
108,424,0.3438,2750
112,424,0.3796,3037
116,424,0.4108,3286
120,424,0.4458,3566
124,424,0.4836,3869
128,424,0.5061,4048
132,424,0.5252,4201
136,424,0.5398,4318
140,424,0.5520,4416
144,424,0.5627,4501
148,424,0.5725,4579
152,424,0.5804,4643
156,424,0.5879,4702
160,424,0.5937,4749
164,424,0.5981,4784
168,424,0.6032,4825
172,424,0.6090,4872
176,424,0.6153,4922
180,424,0.6215,4972
184,424,0.6273,5018
188,424,0.6331,5065
192,424,0.6382,5105
196,424,0.6438,5150
200,424,0.6495,5195
204,424,0.6551,5240
208,424,0.6604,5283
212,424,0.6669,5335
216,424,0.6727,5381
220,424,0.6781,5424
224,424,0.6836,5468
228,424,0.6886,5509
232,424,0.6937,5549
236,424,0.6995,5595
240,424,0.7048,5638
244,424,0.7094,5675
248,424,0.7145,5715
252,424,0.7190,5752
256,424,0.7230,5783
260,424,0.7264,5810
264,424,0.7294,5835
268,424,0.7319,5855
272,424,0.7344,5875
276,424,0.7380,5904
280,424,0.7417,5933
284,424,0.7450,5960
288,424,0.7488,5990
292,424,0.7531,6024
296,424,0.7568,6054
300,424,0.7603,6082
304,424,0.7641,6112
308,424,0.7671,6136
312,424,0.7690,6151
316,424,0.7707,6165
320,424,0.7722,6177
324,424,0.7731,6184
328,424,0.7728,6182
332,424,0.7733,6186
336,424,0.7737,6189
340,424,0.7737,6189
344,424,0.7727,6181
348,424,0.7706,6164
352,424,0.7687,6149
356,424,0.7674,6139
360,424,0.7656,6125
364,424,0.7632,6105
368,424,0.7609,6086
372,424,0.7583,6066
376,424,0.7544,6035
380,424,0.7501,6000
384,424,0.7463,5970
388,424,0.7418,5934
392,424,0.7357,5885
396,424,0.7299,5839
400,424,0.7238,5790
404,424,0.7164,5731
408,424,0.7088,5670
412,424,0.7005,5603
416,424,0.6915,5532
420,424,0.6816,5453
424,424,0.6708,5366
428,424,0.6598,5278
432,424,0.6482,5185
436,424,0.6366,5092
440,424,0.6249,4999
444,424,0.6140,4911
448,424,0.6039,4831
452,424,0.5952,4761
456,424,0.5863,4690
460,424,0.5777,4621
464,424,0.5692,4553
468,424,0.5606,4484
472,424,0.5521,4416
476,424,0.5435,4347
480,424,0.5342,4273
484,424,0.5232,4185
488,424,0.5127,4101
492,424,0.5018,4014
496,424,0.4914,3930
500,424,0.4796,3837
504,424,0.4650,3719
508,424,0.4562,3649
512,424,0.4494,3595
516,424,0.4424,3538
520,424,0.4357,3485
524,424,0.4309,3446
528,424,0.4252,3401
532,424,0.4189,3350
536,424,0.4120,3295
540,424,0.4022,3217
544,424,0.3910,3127
548,424,0.3808,3046
552,424,0.3723,2978
556,424,0.3659,2926
560,424,0.3604,2883
564,424,0.3552,2841
568,424,0.3505,2804
572,424,0.3468,2774
576,424,0.3427,2741
580,424,0.3387,2709
584,424,0.3357,2685
588,424,0.3331,2664
592,424,0.3301,2641
596,424,0.3263,2610
600,424,0.3221,2576
604,424,0.3180,2544
608,424,0.3151,2520
612,424,0.3139,2510
616,424,0.3131,2504
620,424,0.3122,2497
624,424,0.3118,2494
628,424,0.3175,2540
632,424,0.3365,2692
636,424,0.3864,3091
0,428,0.2348,1878
4,428,0.2315,1852
8,428,0.2311,1849
12,428,0.2323,1858
16,428,0.2335,1867
20,428,0.2340,1872
24,428,0.2336,1868
28,428,0.2328,1862
32,428,0.2318,1854
36,428,0.2301,1840
40,428,0.2271,1816
44,428,0.2219,1774
48,428,0.2156,1725
52,428,0.2075,1660
56,428,0.2049,1639
60,428,0.2087,1669
64,428,0.2111,1688
68,428,0.2149,1719
72,428,0.2191,1752
76,428,0.2255,1804
80,428,0.2377,1901
84,428,0.2538,2030
88,428,0.2672,2137
92,428,0.2858,2286
96,428,0.3044,2434
100,428,0.3212,2569
104,428,0.3390,2712
108,428,0.3623,2898
112,428,0.3909,3127
116,428,0.4256,3404
120,428,0.4594,3675
124,428,0.4961,3968
128,428,0.5250,4199
132,428,0.5433,4346
136,428,0.5556,4444
140,428,0.5650,4520
144,428,0.5731,4584
148,428,0.5810,4648
152,428,0.5867,4693
156,428,0.5929,4742
160,428,0.5987,4789
164,428,0.6039,4831
168,428,0.6091,4872
172,428,0.6153,4922
176,428,0.6214,4970
180,428,0.6268,5014
184,428,0.6320,5055
188,428,0.6378,5102
192,428,0.6426,5140
196,428,0.6476,5181
200,428,0.6534,5226
204,428,0.6594,5275
208,428,0.6652,5321
212,428,0.6712,5369
216,428,0.6766,5412
220,428,0.6817,5453
224,428,0.6872,5497
228,428,0.6919,5535
232,428,0.6967,5573
236,428,0.7020,5615
240,428,0.7073,5658
244,428,0.7119,5695
248,428,0.7173,5738
252,428,0.7216,5772
256,428,0.7250,5800
260,428,0.7280,5823
264,428,0.7312,5849
268,428,0.7340,5872
272,428,0.7367,5893
276,428,0.7403,5922
280,428,0.7441,5953
284,428,0.7475,5979
288,428,0.7508,6006
292,428,0.7551,6040
296,428,0.7590,6072
300,428,0.7624,6099
304,428,0.7661,6128
308,428,0.7691,6152
312,428,0.7706,6164
316,428,0.7722,6177
320,428,0.7733,6186
324,428,0.7738,6190
328,428,0.7735,6187
332,428,0.7738,6190
336,428,0.7738,6190
340,428,0.7735,6187
344,428,0.7724,6179
348,428,0.7704,6162
352,428,0.7682,6145
356,428,0.7666,6132
360,428,0.7650,6119
364,428,0.7628,6102
368,428,0.7607,6085
372,428,0.7589,6071
376,428,0.7557,6045
380,428,0.7519,6015
384,428,0.7487,5989
388,428,0.7445,5955
392,428,0.7387,5909
396,428,0.7332,5865
400,428,0.7271,5816
404,428,0.7195,5755
408,428,0.7119,5695
412,428,0.7035,5627
416,428,0.6947,5557
420,428,0.6852,5481
424,428,0.6749,5399
428,428,0.6642,5313
432,428,0.6526,5221
436,428,0.6412,5129
440,428,0.6300,5039
444,428,0.6192,4953
448,428,0.6089,4871
452,428,0.5995,4795
456,428,0.5897,4717
460,428,0.5802,4641
464,428,0.5716,4572
468,428,0.5629,4502
472,428,0.5543,4434
476,428,0.5458,4366
480,428,0.5368,4294
484,428,0.5261,4208
488,428,0.5157,4125
492,428,0.5048,4038
496,428,0.4947,3957
500,428,0.4834,3867
504,428,0.4693,3754
508,428,0.4602,3681
512,428,0.4537,3629
516,428,0.4469,3575
520,428,0.4405,3524
524,428,0.4354,3483
528,428,0.4302,3441
532,428,0.4245,3395
536,428,0.4177,3341
540,428,0.4092,3273
544,428,0.3987,3189
548,428,0.3891,3113
552,428,0.3805,3043
556,428,0.3737,2989
560,428,0.3678,2942
564,428,0.3625,2900
568,428,0.3576,2860
572,428,0.3537,2829
576,428,0.3500,2799
580,428,0.3466,2772
584,428,0.3433,2746
588,428,0.3401,2720
592,428,0.3369,2695
596,428,0.3330,2664
600,428,0.3288,2630
604,428,0.3250,2599
608,428,0.3221,2576
612,428,0.3205,2563
616,428,0.3187,2549
620,428,0.3168,2534
624,428,0.3158,2526
628,428,0.3207,2565
632,428,0.3410,2728
636,428,0.3905,3123
0,432,0.2402,1921
4,432,0.2395,1915
8,432,0.2350,1879
12,432,0.2351,1880
16,432,0.2352,1881
20,432,0.2360,1888
24,432,0.2365,1892
28,432,0.2360,1887
32,432,0.2341,1873
36,432,0.2326,1860
40,432,0.2269,1815
44,432,0.2180,1744
48,432,0.2096,1676
52,432,0.2019,1615
56,432,0.1990,1592
60,432,0.2032,1625
64,432,0.2054,1643
68,432,0.2098,1678
72,432,0.2135,1707
76,432,0.2170,1735
80,432,0.2285,1828
84,432,0.2490,1991
88,432,0.2722,2177
92,432,0.3074,2459
96,432,0.3415,2731
100,432,0.3643,2914
104,432,0.3812,3049
108,432,0.4015,3212
112,432,0.4256,3404
116,432,0.4545,3635
120,432,0.4860,3888
124,432,0.5196,4157
128,432,0.5447,4357
132,432,0.5596,4476
136,432,0.5690,4552
140,432,0.5757,4605
144,432,0.5810,4648
148,432,0.5870,4696
152,432,0.5919,4734
156,432,0.5979,4783
160,432,0.6040,4831
